#separator:,
#html:true
#if matches:update current
#notetype:Spanish Conjugation
#deck:Spanish::conjugación::All verbs::all
#columns:question,infinitivo,polski,english,person,case,conj_espanol,conj_polski,irregular,hint,tags
"alquilar, él, pret. indefinido",alquilar,wynajmować,to rent,el,pret_indefinido,alquiló,wynajmował,false,,conjugation::po-polsku
"alquilar, ns, pret. indefinido",alquilar,wynajmować,to rent,ns,pret_indefinido,alquilamos,wynajmowaliśmy,false,,conjugation::po-polsku
"alquilar, vs, pret. indefinido",alquilar,wynajmować,to rent,vs,pret_indefinido,alquilasteis,wynajmowaliście,false,,conjugation::po-polsku
"alquilar, ellos, pret. indefinido",alquilar,wynajmować,to rent,ellos,pret_indefinido,alquilaron,wynajmowali,false,,conjugation::po-polsku
"alquilar, yo, pret. perfecto",alquilar,wynajmować,to rent,yo,pret_perfecto,he alquilado,,false,,
"alquilar, tú, pret. perfecto",alquilar,wynajmować,to rent,tu,pret_perfecto,has alquilado,,false,,
"alquilar, él, pret. perfecto",alquilar,wynajmować,to rent,el,pret_perfecto,ha alquilado,,false,,
"alquilar, ns, pret. perfecto",alquilar,wynajmować,to rent,ns,pret_perfecto,hemos alquilado,,false,,
"alquilar, vs, pret. perfecto",alquilar,wynajmować,to rent,vs,pret_perfecto,habéis alquilado,,false,,
"alquilar, ellos, pret. perfecto",alquilar,wynajmować,to rent,ellos,pret_perfecto,han alquilado,,false,,
"alquilar, yo, presente progresivo",alquilar,wynajmować,to rent,yo,presente_progresivo,estoy alquilando,,false,,
"alquilar, tú, presente progresivo",alquilar,wynajmować,to rent,tu,presente_progresivo,estás alquilando,,false,,
"alquilar, él, presente progresivo",alquilar,wynajmować,to rent,el,presente_progresivo,está alquilando,,false,,
"alquilar, ns, presente progresivo",alquilar,wynajmować,to rent,ns,presente_progresivo,estamos alquilando,,false,,
"alquilar, vs, presente progresivo",alquilar,wynajmować,to rent,vs,presente_progresivo,estáis alquilando,,false,,
"alquilar, ellos, presente progresivo",alquilar,wynajmować,to rent,ellos,presente_progresivo,están alquilando,,false,,
"alquilar, yo, pretérito imperfecto",alquilar,wynajmować,to rent,yo,pret_imperfecto,alquilaba,,false,,
"alquilar, tú, pretérito imperfecto",alquilar,wynajmować,to rent,tu,pret_imperfecto,alquilabas,,false,,
"alquilar, él, pretérito imperfecto",alquilar,wynajmować,to rent,el,pret_imperfecto,alquilaba,,false,,
"alquilar, ns, pretérito imperfecto",alquilar,wynajmować,to rent,ns,pret_imperfecto,alquilábamos,,false,,
"alquilar, vs, pretérito imperfecto",alquilar,wynajmować,to rent,vs,pret_imperfecto,alquilabais,,false,,
"alquilar, ellos, pretérito imperfecto",alquilar,wynajmować,to rent,ellos,pret_imperfecto,alquilaban,,false,,
"alquilar, tú, imperativo",alquilar,wynajmować,to rent,tu,imperativo,alquila,,false,,
"alquilar, usted, imperativo",alquilar,wynajmować,to rent,ud,imperativo,alquile,,false,,
"alquilar, ns, imperativo",alquilar,wynajmować,to rent,ns,imperativo,alquilemos,,false,,
"alquilar, vs, imperativo",alquilar,wynajmować,to rent,vs,imperativo,alquilad,,false,,
"alquilar, ustedes, imperativo",alquilar,wynajmować,to rent,uds,imperativo,alquilen,,false,,
"alquilar, yo, futuro",alquilar,wynajmować,to rent,yo,futuro_simple,alquilaré,,false,,
"alquilar, tú, futuro",alquilar,wynajmować,to rent,tu,futuro_simple,alquilarás,,false,,
"alquilar, él, futuro",alquilar,wynajmować,to rent,el,futuro_simple,alquilará,,false,,
"alquilar, ns, futuro",alquilar,wynajmować,to rent,ns,futuro_simple,alquilaremos,,false,,
"alquilar, vs, futuro",alquilar,wynajmować,to rent,vs,futuro_simple,alquilaréis,,false,,
"alquilar, ellos, futuro",alquilar,wynajmować,to rent,ellos,futuro_simple,alquilarán,,false,,
"andar, yo, presente",andar,chodzić,to walk,yo,presente,ando,,false,,conjugation::basic-verb
"andar, tú, presente",andar,chodzić,to walk,tu,presente,andas,,false,,conjugation::basic-verb
"andar, él, presente",andar,chodzić,to walk,el,presente,anda,,false,,conjugation::basic-verb
"andar, ns, presente",andar,chodzić,to walk,ns,presente,andamos,,false,,conjugation::basic-verb
"andar, vs, presente",andar,chodzić,to walk,vs,presente,andáis,,false,,conjugation::basic-verb
"andar, ellos, presente",andar,chodzić,to walk,ellos,presente,andan,,false,,conjugation::basic-verb
"andar, yo, pret. indefinido",andar,chodzić,to walk,yo,pret_indefinido,and<em>uve</em>,,true,,conjugation::basic-verb
"andar, tú, pret. indefinido",andar,chodzić,to walk,tu,pret_indefinido,and<em>uvi</em>ste,,true,,conjugation::basic-verb
"andar, él, pret. indefinido",andar,chodzić,to walk,el,pret_indefinido,and<em>uvo</em>,,true,,conjugation::basic-verb
"andar, ns, pret. indefinido",andar,chodzić,to walk,ns,pret_indefinido,and<em>uvi</em>mos,,true,,conjugation::basic-verb
"andar, vs, pret. indefinido",andar,chodzić,to walk,vs,pret_indefinido,and<em>uvi</em>steis,,true,,conjugation::basic-verb
"andar, ellos, pret. indefinido",andar,chodzić,to walk,ellos,pret_indefinido,and<em>uvie</em>ron,,true,,conjugation::basic-verb
"andar, yo, pret. perfecto",andar,chodzić,to walk,yo,pret_perfecto,he andado,,false,,conjugation::basic-verb
"andar, tú, pret. perfecto",andar,chodzić,to walk,tu,pret_perfecto,has andado,,false,,conjugation::basic-verb
"andar, él, pret. perfecto",andar,chodzić,to walk,el,pret_perfecto,ha andado,,false,,conjugation::basic-verb
"andar, ns, pret. perfecto",andar,chodzić,to walk,ns,pret_perfecto,hemos andado,,false,,conjugation::basic-verb
"andar, vs, pret. perfecto",andar,chodzić,to walk,vs,pret_perfecto,habéis andado,,false,,conjugation::basic-verb
"andar, ellos, pret. perfecto",andar,chodzić,to walk,ellos,pret_perfecto,han andado,,false,,conjugation::basic-verb
"andar, yo, presente progresivo",andar,chodzić,to walk,yo,presente_progresivo,estoy andando,,false,,conjugation::basic-verb
"andar, tú, presente progresivo",andar,chodzić,to walk,tu,presente_progresivo,estás andando,,false,,conjugation::basic-verb
"andar, él, presente progresivo",andar,chodzić,to walk,el,presente_progresivo,está andando,,false,,conjugation::basic-verb
"andar, ns, presente progresivo",andar,chodzić,to walk,ns,presente_progresivo,estamos andando,,false,,conjugation::basic-verb
"andar, vs, presente progresivo",andar,chodzić,to walk,vs,presente_progresivo,estáis andando,,false,,conjugation::basic-verb
"andar, ellos, presente progresivo",andar,chodzić,to walk,ellos,presente_progresivo,están andando,,false,,conjugation::basic-verb
"andar, yo, pretérito imperfecto",andar,chodzić,to walk,yo,pret_imperfecto,andaba,,false,,conjugation::basic-verb
"andar, tú, pretérito imperfecto",andar,chodzić,to walk,tu,pret_imperfecto,andabas,,false,,conjugation::basic-verb
"andar, él, pretérito imperfecto",andar,chodzić,to walk,el,pret_imperfecto,andaba,,false,,conjugation::basic-verb
"andar, ns, pretérito imperfecto",andar,chodzić,to walk,ns,pret_imperfecto,andábamos,,false,,conjugation::basic-verb
"andar, vs, pretérito imperfecto",andar,chodzić,to walk,vs,pret_imperfecto,andabais,,false,,conjugation::basic-verb
"andar, ellos, pretérito imperfecto",andar,chodzić,to walk,ellos,pret_imperfecto,andaban,,false,,conjugation::basic-verb
"andar, tú, imperativo",andar,chodzić,to walk,tu,imperativo,anda,,false,,conjugation::basic-verb
"andar, usted, imperativo",andar,chodzić,to walk,ud,imperativo,ande,,false,,conjugation::basic-verb
"andar, ns, imperativo",andar,chodzić,to walk,ns,imperativo,andemos,,false,,conjugation::basic-verb
"andar, vs, imperativo",andar,chodzić,to walk,vs,imperativo,andad,,false,,conjugation::basic-verb
"andar, ustedes, imperativo",andar,chodzić,to walk,uds,imperativo,anden,,false,,conjugation::basic-verb
"andar, yo, futuro",andar,chodzić,to walk,yo,futuro_simple,andaré,,false,,conjugation::basic-verb
"andar, tú, futuro",andar,chodzić,to walk,tu,futuro_simple,andarás,,false,,conjugation::basic-verb
"andar, él, futuro",andar,chodzić,to walk,el,futuro_simple,andará,,false,,conjugation::basic-verb
"andar, ns, futuro",andar,chodzić,to walk,ns,futuro_simple,andaremos,,false,,conjugation::basic-verb
"andar, vs, futuro",andar,chodzić,to walk,vs,futuro_simple,andaréis,,false,,conjugation::basic-verb
"andar, ellos, futuro",andar,chodzić,to walk,ellos,futuro_simple,andarán,,false,,conjugation::basic-verb
"aparcar, yo, presente",aparcar,parkować,to park,yo,presente,aparco,,false,,
"aparcar, tú, presente",aparcar,parkować,to park,tu,presente,aparcas,,false,,
"aparcar, él, presente",aparcar,parkować,to park,el,presente,aparca,,false,,
"aparcar, ns, presente",aparcar,parkować,to park,ns,presente,aparcamos,,false,,
"aparcar, vs, presente",aparcar,parkować,to park,vs,presente,aparcáis,,false,,
"aparcar, ellos, presente",aparcar,parkować,to park,ellos,presente,aparcan,,false,,
"aparcar, yo, pret. indefinido",aparcar,parkować,to park,yo,pret_indefinido,apar<em>qu</em>é,,true,,
"aparcar, tú, pret. indefinido",aparcar,parkować,to park,tu,pret_indefinido,aparcaste,,false,,
"aparcar, él, pret. indefinido",aparcar,parkować,to park,el,pret_indefinido,aparcó,,false,,
"aparcar, ns, pret. indefinido",aparcar,parkować,to park,ns,pret_indefinido,aparcamos,,false,,
"aparcar, vs, pret. indefinido",aparcar,parkować,to park,vs,pret_indefinido,aparcasteis,,false,,
"aparcar, ellos, pret. indefinido",aparcar,parkować,to park,ellos,pret_indefinido,aparcaron,,false,,
"aparcar, yo, pret. perfecto",aparcar,parkować,to park,yo,pret_perfecto,he aparcado,,false,,
"aparcar, tú, pret. perfecto",aparcar,parkować,to park,tu,pret_perfecto,has aparcado,,false,,
"aparcar, él, pret. perfecto",aparcar,parkować,to park,el,pret_perfecto,ha aparcado,,false,,
"aparcar, ns, pret. perfecto",aparcar,parkować,to park,ns,pret_perfecto,hemos aparcado,,false,,
"aparcar, vs, pret. perfecto",aparcar,parkować,to park,vs,pret_perfecto,habéis aparcado,,false,,
"aparcar, ellos, pret. perfecto",aparcar,parkować,to park,ellos,pret_perfecto,han aparcado,,false,,
"aparcar, yo, presente progresivo",aparcar,parkować,to park,yo,presente_progresivo,estoy aparcando,,false,,
"aparcar, tú, presente progresivo",aparcar,parkować,to park,tu,presente_progresivo,estás aparcando,,false,,
"aparcar, él, presente progresivo",aparcar,parkować,to park,el,presente_progresivo,está aparcando,,false,,
"aparcar, ns, presente progresivo",aparcar,parkować,to park,ns,presente_progresivo,estamos aparcando,,false,,
"aparcar, vs, presente progresivo",aparcar,parkować,to park,vs,presente_progresivo,estáis aparcando,,false,,
"aparcar, ellos, presente progresivo",aparcar,parkować,to park,ellos,presente_progresivo,están aparcando,,false,,
"aparcar, yo, pretérito imperfecto",aparcar,parkować,to park,yo,pret_imperfecto,aparcaba,,false,,
"aparcar, tú, pretérito imperfecto",aparcar,parkować,to park,tu,pret_imperfecto,aparcabas,,false,,
"aparcar, él, pretérito imperfecto",aparcar,parkować,to park,el,pret_imperfecto,aparcaba,,false,,
"aparcar, ns, pretérito imperfecto",aparcar,parkować,to park,ns,pret_imperfecto,aparcábamos,,false,,
"aparcar, vs, pretérito imperfecto",aparcar,parkować,to park,vs,pret_imperfecto,aparcabais,,false,,
"aparcar, ellos, pretérito imperfecto",aparcar,parkować,to park,ellos,pret_imperfecto,aparcaban,,false,,
"aparcar, tú, imperativo",aparcar,parkować,to park,tu,imperativo,aparca,,false,,
"aparcar, usted, imperativo",aparcar,parkować,to park,ud,imperativo,apar<em>qu</em>e,,true,,
"aparcar, ns, imperativo",aparcar,parkować,to park,ns,imperativo,apar<em>qu</em>emos,,true,,
"aparcar, vs, imperativo",aparcar,parkować,to park,vs,imperativo,aparcad,,false,,
"aparcar, ustedes, imperativo",aparcar,parkować,to park,uds,imperativo,apar<em>qu</em>en,,true,,
"aparcar, yo, futuro",aparcar,parkować,to park,yo,futuro_simple,aparcaré,,false,,
"aparcar, tú, futuro",aparcar,parkować,to park,tu,futuro_simple,aparcarás,,false,,
"aparcar, él, futuro",aparcar,parkować,to park,el,futuro_simple,aparcará,,false,,
"aparcar, ns, futuro",aparcar,parkować,to park,ns,futuro_simple,aparcaremos,,false,,
"aparcar, vs, futuro",aparcar,parkować,to park,vs,futuro_simple,aparcaréis,,false,,
"aparcar, ellos, futuro",aparcar,parkować,to park,ellos,futuro_simple,aparcarán,,false,,
"aprobarse, yo, presente",aprobarse,aprobować,to pass,yo,presente,me apr<em>ue</em>bo,,true,,
"aprobarse, tú, presente",aprobarse,aprobować,to pass,tu,presente,te apr<em>ue</em>bas,,true,,
"aprobarse, él, presente",aprobarse,aprobować,to pass,el,presente,se apr<em>ue</em>ba,,true,,
"aprobarse, ns, presente",aprobarse,aprobować,to pass,ns,presente,nos aprobamos,,false,,
"aprobarse, vs, presente",aprobarse,aprobować,to pass,vs,presente,os aprobáis,,false,,
"aprobarse, ellos, presente",aprobarse,aprobować,to pass,ellos,presente,se apr<em>ue</em>ban,,true,,
"aprobarse, yo, pret. indefinido",aprobarse,aprobować,to pass,yo,pret_indefinido,me aprobé,,false,,
"aprobarse, tú, pret. indefinido",aprobarse,aprobować,to pass,tu,pret_indefinido,te aprobaste,,false,,
"aprobarse, él, pret. indefinido",aprobarse,aprobować,to pass,el,pret_indefinido,se aprobó,,false,,
"aprobarse, ns, pret. indefinido",aprobarse,aprobować,to pass,ns,pret_indefinido,nos aprobamos,,false,,
"aprobarse, vs, pret. indefinido",aprobarse,aprobować,to pass,vs,pret_indefinido,os aprobasteis,,false,,
"aprobarse, ellos, pret. indefinido",aprobarse,aprobować,to pass,ellos,pret_indefinido,se aprobaron,,false,,
"aprobarse, yo, pret. perfecto",aprobarse,aprobować,to pass,yo,pret_perfecto,me he aprobado,,false,,
"aprobarse, tú, pret. perfecto",aprobarse,aprobować,to pass,tu,pret_perfecto,te has aprobado,,false,,
"aprobarse, él, pret. perfecto",aprobarse,aprobować,to pass,el,pret_perfecto,se ha aprobado,,false,,
"aprobarse, ns, pret. perfecto",aprobarse,aprobować,to pass,ns,pret_perfecto,nos hemos aprobado,,false,,
"aprobarse, vs, pret. perfecto",aprobarse,aprobować,to pass,vs,pret_perfecto,os habéis aprobado,,false,,
"aprobarse, ellos, pret. perfecto",aprobarse,aprobować,to pass,ellos,pret_perfecto,se han aprobado,,false,,
"aprobarse, yo, presente progresivo",aprobarse,aprobować,to pass,yo,presente_progresivo,me estoy aprobando,,false,,
"aprobarse, tú, presente progresivo",aprobarse,aprobować,to pass,tu,presente_progresivo,te estás aprobando,,false,,
"aprobarse, él, presente progresivo",aprobarse,aprobować,to pass,el,presente_progresivo,se está aprobando,,false,,
"aprobarse, ns, presente progresivo",aprobarse,aprobować,to pass,ns,presente_progresivo,nos estamos aprobando,,false,,
"aprobarse, vs, presente progresivo",aprobarse,aprobować,to pass,vs,presente_progresivo,os estáis aprobando,,false,,
"aprobarse, ellos, presente progresivo",aprobarse,aprobować,to pass,ellos,presente_progresivo,se están aprobando,,false,,
"aprobarse, yo, pretérito imperfecto",aprobarse,aprobować,to pass,yo,pret_imperfecto,me aprobaba,,false,,
"aprobarse, tú, pretérito imperfecto",aprobarse,aprobować,to pass,tu,pret_imperfecto,te aprobabas,,false,,
"aprobarse, él, pretérito imperfecto",aprobarse,aprobować,to pass,el,pret_imperfecto,se aprobaba,,false,,
"aprobarse, ns, pretérito imperfecto",aprobarse,aprobować,to pass,ns,pret_imperfecto,nos aprobábamos,,false,,
"aprobarse, vs, pretérito imperfecto",aprobarse,aprobować,to pass,vs,pret_imperfecto,os aprobabais,,false,,
"aprobarse, ellos, pretérito imperfecto",aprobarse,aprobować,to pass,ellos,pret_imperfecto,se aprobaban,,false,,
"aprobarse, tú, imperativo",aprobarse,aprobować,to pass,tu,imperativo,apr<em>ué</em>bate,,true,,
"aprobarse, usted, imperativo",aprobarse,aprobować,to pass,ud,imperativo,apr<em>ué</em>bese,,true,,
"aprobarse, ns, imperativo",aprobarse,aprobować,to pass,ns,imperativo,aprobémonos,,false,,
"aprobarse, vs, imperativo",aprobarse,aprobować,to pass,vs,imperativo,aprobaos,,false,,
"aprobarse, ustedes, imperativo",aprobarse,aprobować,to pass,uds,imperativo,apr<em>ué</em>bense,,true,,
"aprobarse, yo, futuro",aprobarse,aprobować,to pass,yo,futuro_simple,me aprobaré,,false,,
"aprobarse, tú, futuro",aprobarse,aprobować,to pass,tu,futuro_simple,te aprobarás,,false,,
"aprobarse, él, futuro",aprobarse,aprobować,to pass,el,futuro_simple,se aprobará,,false,,
"aprobarse, ns, futuro",aprobarse,aprobować,to pass,ns,futuro_simple,nos aprobaremos,,false,,
"aprobarse, vs, futuro",aprobarse,aprobować,to pass,vs,futuro_simple,os aprobaréis,,false,,
"aprobarse, ellos, futuro",aprobarse,aprobować,to pass,ellos,futuro_simple,se aprobarán,,false,,
"beber, yo, presente",beber,pić,to drink,yo,presente,bebo,,false,,
"beber, tú, presente",beber,pić,to drink,tu,presente,bebes,,false,,
"beber, él, presente",beber,pić,to drink,el,presente,bebe,,false,,
"beber, ns, presente",beber,pić,to drink,ns,presente,bebemos,,false,,
"beber, vs, presente",beber,pić,to drink,vs,presente,bebéis,,false,,
"beber, ellos, presente",beber,pić,to drink,ellos,presente,beben,,false,,
"beber, yo, pret. indefinido",beber,pić,to drink,yo,pret_indefinido,bebí,,false,,
"beber, tú, pret. indefinido",beber,pić,to drink,tu,pret_indefinido,bebiste,,false,,
"beber, él, pret. indefinido",beber,pić,to drink,el,pret_indefinido,bebió,,false,,
"beber, ns, pret. indefinido",beber,pić,to drink,ns,pret_indefinido,bebimos,,false,,
"beber, vs, pret. indefinido",beber,pić,to drink,vs,pret_indefinido,bebisteis,,false,,
"beber, ellos, pret. indefinido",beber,pić,to drink,ellos,pret_indefinido,bebieron,,false,,
